sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_hat_disp_y_tip,status
667,-9.0494988538442689e-01,1.8817658687139621e+11,9.0950501146155727e-01,-2.0825044753070327e-06,-2.0710693175316817e-06,"ok"
668,-1.2427819772805200e+00,1.8118684089006604e+11,8.7572180227194796e-01,-2.1628424138408503e-06,-2.1408950354910305e-06,"ok"
669,7.1088201590926947e-01,2.2160814890916278e+11,1.0710882015909269e+00,-1.7683401365661543e-06,-1.7534230945752416e-06,"ok"
670,1.3110268769642590e+00,2.3402514608439050e+11,1.1311026876964259e+00,-1.6745148581893048e-06,-1.6247925453941582e-06,"ok"
671,-1.6355511427977034e+00,1.7306044685551550e+11,8.3644488572022957e-01,-2.2644029379775830e-06,-2.2956637437013697e-06,"ok"
672,6.4595596843876291e-01,2.2026482898699802e+11,1.0645955968438763e+00,-1.7791246387806872e-06,-1.8059453079498186e-06,"ok"
673,7.1599947909856310e-01,2.2171402922254926e+11,1.0715999479098561e+00,-1.7674956595254760e-06,-1.7942237690613589e-06,"ok"
674,-1.4925653092760458e+00,1.7601882375107861e+11,8.5074346907239540e-01,-2.2263447508478140e-06,-2.1630215919678757e-06,"ok"
675,-3.4259585635391172e-02,2.0619116917320377e+11,9.9657404143646089e-01,-1.9005594947622597e-06,-1.9174831457595912e-06,"ok"
676,-6.4346471314605136e-02,2.0556867150850082e+11,9.9356535286853953e-01,-1.9063147192213695e-06,-1.8534295557045411e-06,"ok"
677,-9.3273657098210172e-01,1.8760168034638031e+11,9.0672634290178977e-01,-2.0888863233246458e-06,-2.0801390442493076e-06,"ok"
678,-7.7040495585843963e-04,2.0688406032146329e+11,9.9992295950441412e-01,-1.8941941863423092e-06,-1.9065532129153540e-06,"ok"
679,-1.6979106270857829e+00,1.7177022912559515e+11,8.3020893729142176e-01,-2.2814115478721851e-06,-2.2371327031489858e-06,"ok"
680,-4.5413384432831977e-01,1.9750397076084708e+11,9.5458661556716806e-01,-1.9841554718978731e-06,-2.0301059845205237e-06,"ok"
681,-1.2020210164312266e+00,1.8203018517003793e+11,8.7979789835687738e-01,-2.1528219835753079e-06,-2.1249628771626921e-06,"ok"
682,-4.0097345775060178e-01,1.9860385915914005e+11,9.5990265422493981e-01,-1.9731670168291417e-06,-1.9479356938217103e-06,"ok"
683,7.1765904737490760e-01,2.2174836569018683e+11,1.0717659047374908e+00,-1.7672219729245969e-06,-1.8044728031790051e-06,"ok"
684,6.2790774859651810e-01,2.1989141131846198e+11,1.0627907748596519e+00,-1.7821459326576754e-06,-1.7838950617427447e-06,"ok"
685,8.2927153400402775e-01,2.2405762803854333e+11,1.0829271534004028e+00,-1.7490080018190709e-06,-1.7710704313341116e-06,"ok"
686,-3.4984987984388607e-02,2.0617616059860300e+11,9.9650150120156111e-01,-1.9006978458099581e-06,-1.9263622697967020e-06,"ok"
687,2.6915167653684835e-01,2.1246874818754739e+11,1.0269151676536847e+00,-1.8444057662660963e-06,-1.8083838102705578e-06,"ok"
688,-1.2213470454351834e+00,1.8163032962994604e+11,8.7786529545648162e-01,-2.1575613781416364e-06,-2.2115671817399328e-06,"ok"
689,-1.0322601106449376e+00,1.8554253831075623e+11,8.9677398893550619e-01,-2.1120686817983970e-06,-2.1035842804923195e-06,"ok"
690,-1.1400138055417877e-01,2.0454131143633405e+11,9.8859986194458216e-01,-1.1647514738432859e-07,-1.0978571451557283e-07,"ok"
691,1.3396805146965185e+00,2.3461798984907098e+11,1.1339680514696520e+00,-1.6702836153323400e-06,-1.6757616176843583e-06,"ok"
692,-8.2154740777045332e-01,1.8990218413322931e+11,9.1784525922295457e-01,-2.0635812383997216e-06,-2.0712306955864016e-06,"ok"
693,2.6189164254709968e-03,2.0695418538084299e+11,1.0002618916425470e+00,-1.8935523511491121e-06,-1.9408531810130678e-06,"ok"
694,-1.4891284917143965e-01,2.0381899315064291e+11,9.8510871508285602e-01,-1.9226794237831775e-06,-1.8975042338987236e-06,"ok"
695,-6.1185506476010110e-01,1.9424071871011349e+11,9.3881449352398982e-01,-2.0174893653094229e-06,-2.0228753560780423e-06,"ok"
696,-3.8421157320175903e+00,1.2740662550455606e+11,6.1578842679824097e-01,-3.0758100903775355e-06,-3.0614348599192734e-06,"ok"
697,-1.2428441938786159e+00,1.8118555362865143e+11,8.7571558061213839e-01,-2.1628577800962787e-06,-2.1117477719994491e-06,"ok"
698,-7.0578746618392130e-01,1.9229725732465466e+11,9.2942125338160786e-01,-2.0378792176256972e-06,-1.9931002287632487e-06,"ok"
699,-8.9577346698653604e-01,1.8836644696804858e+11,9.1042265330134642e-01,-2.0804054576354511e-06,-2.0808199922917988e-06,"ok"
700,-7.5765357072534079e-01,1.9122414762169269e+11,9.2423464292746582e-01,-2.0493153672415615e-06,-2.0413107029895754e-06,"ok"
701,-3.0919052325069979e-01,2.0050284807394302e+11,9.6908094767493003e-01,-1.9544788918037579e-06,-1.9514243729265689e-06,"ok"
702,7.9544690945312013e-01,2.2335779655658505e+11,1.0795446909453119e+00,-1.7544880472002842e-06,-1.6564538117694716e-06,"ok"
703,4.9060049603270250e-01,2.1705052426291663e+11,1.0490600496032703e+00,-1.8054717243325276e-06,-1.8312518057905042e-06,"ok"
704,-1.1568521399608720e+00,1.8296472922420956e+11,8.8431478600391278e-01,-2.1418258369712957e-06,-2.1493445599539063e-06,"ok"
705,2.3705589929709880e+00,2.5594686556456973e+11,1.2370558992970988e+00,-1.5310935081909513e-06,-1.5376593317193930e-06,"ok"
706,1.3939159369626766e-01,2.0978401207357578e+11,1.0139391593696268e+00,-1.8680097707894591e-06,-1.8528497253019208e-06,"ok"
707,1.3839398663673286e+00,2.3553371583514001e+11,1.1383939866367327e+00,-1.6637897590046804e-06,-1.6678865252159003e-06,"ok"
708,1.8348785302140898e+00,2.4486363679012952e+11,1.1834878530214090e+00,-1.6003951809421065e-06,-1.6196436454277524e-06,"ok"
709,6.9642256569939387e-01,2.2130898288432047e+11,1.0696422565699395e+00,-1.7707305830978356e-06,-1.7761856175630796e-06,"ok"
710,6.3622995032678542e-02,2.0821635976722610e+11,1.0063622995032677e+00,-1.8820739385968875e-06,-1.9002861946304849e-06,"ok"
711,5.8958819158483600e-01,2.1909857968389026e+11,1.0589588191584836e+00,-1.7885948182464690e-06,-1.7703869077793767e-06,"ok"
712,8.5037640557088512e-01,2.2449428783126160e+11,1.0850376405570885e+00,-1.7456060378823699e-06,-1.7531697437485690e-06,"ok"
713,-9.3481323030982455e-01,1.8755871426488974e+11,9.0651867696901756e-01,-2.0893648468643230e-06,-2.0658899175720295e-06,"ok"
714,-6.9549737789296684e-01,1.9251015925139453e+11,9.3045026221070337e-01,-2.0356254746847265e-06,-2.0373878672739960e-06,"ok"
715,4.2206608852901152e-02,2.0777325473716653e+11,1.0042206608852902e+00,-1.8860877200196772e-06,-1.9325686823170148e-06,"ok"
716,-9.0048807040657186e-01,1.8826890182328802e+11,9.0995119295934279e-01,-2.0814833491529356e-06,-2.0604541056698822e-06,"ok"
717,1.0660244235274443e+00,2.2895604532278284e+11,1.1066024423527445e+00,-1.7115887189405439e-06,-1.7470746083700312e-06,"ok"
718,-1.2972539071370339e+00,1.8005981666133478e+11,8.7027460928629663e-01,-2.1763800029020030e-06,-2.2114234315514194e-06,"ok"
719,-7.3996537815721564e-01,1.9159011632592722e+11,9.2600346218427843e-01,-2.0454008370724119e-06,-2.0817154697705137e-06,"ok"
720,-3.1219540694386927e-01,2.0044067703033136e+11,9.6878045930561318e-01,-1.9550851160283209e-06,-1.9787106583292613e-06,"ok"
721,-8.2385333083339019e-01,1.8985447458505716e+11,9.1761466691666105e-01,-2.0640998067758100e-06,-2.0479669100041146e-06,"ok"
722,-1.1787894801861196e+00,1.8251084565494919e+11,8.8212105198138802e-01,-2.1471523125168351e-06,-2.1194979684625995e-06,"ok"
723,-8.6554635821879486e-02,2.0510918458484531e+11,9.9134453641781206e-01,-1.9105852578021234e-06,-1.8828413842505898e-06,"ok"
724,-1.0973281874493155e+00,1.8419627980167368e+11,8.9026718125506854e-01,-2.1275054237322344e-06,-2.1238979677577210e-06,"ok"
725,1.9590936724264540e-01,2.1095336480825034e+11,1.0195909367242646e+00,-1.8576550540601455e-06,-1.8228557151251334e-06,"ok"
726,-1.5916893048632359e+00,1.7396794828237964e+11,8.4083106951367637e-01,-2.2525907109730526e-06,-2.2118120990766324e-06,"ok"
727,-1.6513626949456457e+00,1.7273330584157458e+11,8.3486373050543539e-01,-2.2686915091268063e-06,-2.2988254966808562e-06,"ok"
728,-1.2221840408512523e+00,1.8161301219478760e+11,8.7778159591487481e-01,-2.1577671091447367e-06,-2.2250201456359989e-06,"ok"
729,2.6700163493207612e+00,2.6214263826744653e+11,1.2670016349320761e+00,-1.4949059294582132e-06,-1.4609754970253363e-06,"ok"
730,5.4645432753468226e-01,2.1820614003669257e+11,1.0546454327534682e+00,-1.7959099787187901e-06,-1.7471371881910400e-06,"ok"
731,-6.6606089753945996e-01,1.9311920002990857e+11,9.3339391024605400e-01,-2.0292057146441446e-06,-2.0757316146099798e-06,"ok"
732,-4.5766993713306359e-01,1.9743080900071692e+11,9.5423300628669361e-01,-1.9848907386414787e-06,-1.9916074544671982e-06,"ok"
733,-6.4606199401525299e-01,1.9353297734382440e+11,9.3539380059847466e-01,-2.0248672329006108e-06,-2.0386317868864773e-06,"ok"
734,-2.4395028188445661e-01,2.0185266866781061e+11,9.7560497181155437e-01,-1.9414089835652423e-06,-1.9003365568323465e-06,"ok"
735,-1.1595781678943740e-01,2.0450083277062653e+11,9.8840421832105618e-01,-1.9162688923972944e-06,-1.9812369155264720e-06,"ok"
736,-3.6539689491063498e-01,1.9933993824429895e+11,9.6346031050893643e-01,-1.9658809356536308e-06,-2.0123596978894386e-06,"ok"
737,1.3251177836734043e+00,2.3431668694420273e+11,1.1325117783673404e+00,-1.6724313979449224e-06,-1.7153468888394905e-06,"ok"
738,1.4792907789231042e+00,2.3750652621591904e+11,1.1479290778923106e+00,-1.6499697526293923e-06,-1.6783253059851475e-06,"ok"
739,1.2894286731175746e+00,2.3357827924680261e+11,1.1289428673117574e+00,-1.6777184315731619e-06,-1.7197248667671463e-06,"ok"
740,6.9906811523589485e-01,2.2136371930423065e+11,1.0699068115235895e+00,-1.7702927360460588e-06,-1.8408133603333153e-06,"ok"
741,5.2814850510474143e-01,2.1782739257061710e+11,1.0528148505104742e+00,-1.7990326179080298e-06,-1.8258595872758676e-06,"ok"
742,-4.6882775332562204e-01,1.9719995378369287e+11,9.5311722466743776e-01,-1.9872143820972437e-06,-1.9761145777013986e-06,"ok"
743,-1.1789412614732324e+00,1.8250770530011884e+11,8.8210587385267680e-01,-2.1471892579180438e-06,-2.1136210570051805e-06,"ok"
744,-5.2024798893707791e-01,1.9613606910889185e+11,9.4797520110629219e-01,-1.9979934648868763e-06,-2.0523276016014284e-06,"ok"
745,-3.3052757020004075e-01,2.0006138457256116e+11,9.6694724297999590e-01,-1.9587917235749197e-06,-1.9529039405996175e-06,"ok"
746,-1.0215842932671877e+00,1.8576342097230188e+11,8.9784157067328119e-01,-2.1095573189645889e-06,-2.1364578734905280e-06,"ok"
747,1.9883846018195315e+00,2.4803967741164612e+11,1.1988384601819533e+00,-1.5799028139226639e-06,-1.4986773606898001e-06,"ok"
748,-1.0126894976429932e+00,1.8594745429376648e+11,8.9873105023570077e-01,-2.1074694773164285e-06,-2.1277828554857945e-06,"ok"
749,-2.6265741798424780e+00,1.5255618021905914e+11,7.3734258201575231e-01,-2.5687493207074748e-06,-2.5962177557090483e-06,"ok"
750,-1.1544068015307327e+00,1.8301532327632913e+11,8.8455931984692671e-01,-2.1412337354822963e-06,-2.1530348249763966e-06,"ok"
751,-1.3798819937547053e+00,1.7835024154921515e+11,8.6201180062452942e-01,-2.1972416796443286e-06,-2.1382614726314452e-06,"ok"
752,-7.9366021686712064e-03,2.0673579170113019e+11,9.9920633978313289e-01,-1.8955526814343848e-06,-1.9341335582623822e-06,"ok"
753,2.1825751349769957e+00,2.5205747954267404e+11,1.2182575134976996e+00,-1.5547191260482358e-06,-1.5571449346467768e-06,"ok"
754,1.1429089606029392e+00,2.3054678639487482e+11,1.1142908960602940e+00,-1.6997789925195770e-06,-1.6783822349476586e-06,"ok"
755,-3.6715128661100677e-01,1.9930363988001828e+11,9.6328487133889940e-01,-1.9662389735723026e-06,-2.0420365212336396e-06,"ok"
756,-8.2285645599272372e-02,2.0519750999255106e+11,9.9177143544007274e-01,-1.9097628637002603e-06,-1.9091768877944974e-06,"ok"
757,-4.0548850987254714e-01,1.9851044273073700e+11,9.5945114901274531e-01,-1.9740955635251231e-06,-1.9983987564928253e-06,"ok"
758,-4.1955456420692439e-01,1.9821941606655875e+11,9.5804454357930757e-01,-1.9769939397649491e-06,-2.0174588106303238e-06,"ok"
759,3.3577722202210586e-01,2.1384723072363736e+11,1.0335777222022104e+00,-1.8325165258498440e-06,-1.8081498620602678e-06,"ok"
760,-4.2311960378105135e-01,1.9814565539777005e+11,9.5768803962189486e-01,-1.9777298852319075e-06,-1.9632090375845368e-06,"ok"
761,-1.3013992377143009e+00,1.7997404977169110e+11,8.6986007622856987e-01,-2.1774171598889642e-06,-2.1518084820131391e-06,"ok"
762,1.9865118442891450e-01,2.1101009300583423e+11,1.0198651184428913e+00,-1.8571556399308222e-06,-1.9286349291585227e-06,"ok"
763,-4.8907200838290421e-02,2.0588811001465576e+11,9.9510927991617093e-01,-1.9033570431997844e-06,-1.9132051843779240e-06,"ok"
764,-1.4825538989858764e+00,1.7622595982998221e+11,8.5174461010141234e-01,-2.2237279041324992e-06,-2.2555809350396768e-06,"ok"
765,1.9891091861744454e+00,2.4805466906194928e+11,1.1989109186174445e+00,-1.5798073295295192e-06,-1.5647070202413121e-06,"ok"
766,-8.2469475185281382e-01,1.8983706558416528e+11,9.1753052481471864e-01,-2.0642890949781502e-06,-2.0184833019584276e-06,"ok"
767,1.9399575998490570e+00,2.4703772274087698e+11,1.1939957599849056e+00,-1.5863107057556154e-06,-1.5774306709167533e-06,"ok"
768,-5.2928726905846608e-02,2.0580490464031802e+11,9.9470712730941524e-01,-1.9041265561298128e-06,-1.8506914689963601e-06,"ok"
769,9.8682542745542767e-01,2.2731741809405280e+11,1.0986825427455427e+00,-1.7239267786593307e-06,-1.7879128786708160e-06,"ok"
770,-1.3196044518245500e+00,1.7959738389175006e+11,8.6803955481754502e-01,-2.1819838118823054e-06,-2.1691714153327943e-06,"ok"
771,2.3924750728504605e+00,2.5640030925727603e+11,1.2392475072850460e+00,-1.5283857708354948e-06,-1.5751659098718615e-06,"ok"
772,1.3213597878699805e+00,2.3423893401102991e+11,1.1321359787869980e+00,-1.9095446185705852e-07,-2.4591548522567361e-07,"ok"
773,-1.0729532138920461e+00,1.8470059800457358e+11,8.9270467861079550e-01,-2.1216963482521730e-06,-2.1193475356117610e-06,"ok"
774,-6.7345617517270903e-02,2.0550661917356766e+11,9.9326543824827285e-01,-1.9068903273467872e-06,-1.9981193925073711e-06,"ok"
775,-6.2576994847006229e-01,1.9395281976615442e+11,9.3742300515299382e-01,-2.0204840784424002e-06,-1.9806849215835856e-06,"ok"
776,4.8508933003972354e-02,2.0790364982385217e+11,1.0048508933003972e+00,-1.8849047846966612e-06,-1.8437009112804272e-06,"ok"
777,-5.0707715100278394e-01,1.9640857374575241e+11,9.4929228489972162e-01,-1.9952213736616067e-06,-1.9684163797023075e-06,"ok"
778,-3.7095192026051071e-01,1.9922500476981003e+11,9.6290480797394895e-01,-1.9670150579823446e-06,-1.9651625266241998e-06,"ok"
779,-5.3786253387130889e-01,1.9577162417420261e+11,9.4621374661286906e-01,-2.0017128935821784e-06,-2.0041346722997603e-06,"ok"
780,-6.1314610575451345e-01,1.9421400707193912e+11,9.3868538942454871e-01,-2.0177668450144710e-06,-2.0141619645583605e-06,"ok"
781,-7.8022679337099976e-01,1.9075710764515402e+11,9.2197732066290006e-01,-2.0543328064986879e-06,-2.0739073241836372e-06,"ok"
782,7.7760466276653872e-01,2.2298864047263968e+11,1.0777604662766538e+00,-1.7573925894911089e-06,-1.7596056931146731e-06,"ok"
783,-1.1311709031068891e+00,1.8349607401471848e+11,8.8688290968931116e-01,-2.1356238078208529e-06,-2.1920582587214520e-06,"ok"
784,6.4040035608894652e-01,2.2014988336748032e+11,1.0640400356088948e+00,-1.7800535631165254e-06,-1.7108971316018515e-06,"ok"
785,1.9544591892450491e+00,2.4733776062548007e+11,1.1954459189245050e+00,-1.5843864006721145e-06,-1.5998966404359647e-06,"ok"
786,5.3077399023036542e-01,2.1788171385786627e+11,1.0530773990230367e+00,-1.7985840911961297e-06,-1.8203720742229523e-06,"ok"
787,-4.9093054395187896e-01,1.9674264704563562e+11,9.5090694560481204e-01,-1.9918334443169834e-06,-1.9604268943908810e-06,"ok"
788,-3.2976976431594657e-01,2.0007706357630307e+11,9.6702302356840542e-01,-1.9586382232008540e-06,-1.9961720080845569e-06,"ok"
789,1.1476437107146117e-01,2.0927447483746854e+11,1.0114764371071461e+00,-1.8725579629961940e-06,-1.8688361376317478e-06,"ok"
790,4.2810952467801350e-01,2.1575758606558810e+11,1.0428109524678013e+00,-1.8162911045411776e-06,-1.8355139569928086e-06,"ok"
791,8.2679012544034891e-01,2.2400628769536081e+11,1.0826790125440349e+00,-1.7494088596316803e-06,-1.6937418952495594e-06,"ok"
792,-6.4958401806549226e-01,1.9346010666622498e+11,9.3504159819345078e-01,-2.0256299402552994e-06,-2.0350103833571155e-06,"ok"
793,1.1852256235211334e+00,2.3142231815065225e+11,1.1185225623521133e+00,-1.6933482796255998e-06,-1.7216833072780721e-06,"ok"
794,1.1574858289920067e+00,2.3084838180184460e+11,1.1157485828992006e+00,-1.6975582902072530e-06,-1.6813119257304059e-06,"ok"
795,-1.4111914298430732e+00,1.7770244931654681e+11,8.5888085701569272e-01,-2.2052514516002707e-06,-2.2558052225832239e-06,"ok"
796,9.9153765925824477e-01,2.2741491417005310e+11,1.0991537659258246e+00,-1.7231877062145115e-06,-1.7221338373264167e-06,"ok"
797,-1.0404170784508368e-01,2.0474737706468521e+11,9.8959582921549161e-01,-1.9139614383645349e-06,-1.9157138647615691e-06,"ok"
798,-1.5791260201672608e+00,1.7422788264273938e+11,8.4208739798327392e-01,-2.2492300219834734e-06,-2.1924464532961657e-06,"ok"
799,1.1129465694662077e+00,2.2992686452225583e+11,1.1112946569466207e+00,-1.7043618853415489e-06,-1.7308138315444900e-06,"ok"
800,5.4277688392100665e-01,2.1813005372832562e+11,1.0542776883921006e+00,-1.7965364130711753e-06,-1.7307542217299801e-06,"ok"
801,-1.1995155419626918e-01,2.0441820234367920e+11,9.8800484458037308e-01,-1.9170434913032123e-06,-1.8525075611506247e-06,"ok"
802,-1.0987144842540243e-01,2.0462675973207843e+11,9.8901285515745974e-01,-1.9150896237627695e-06,-1.9066495723953540e-06,"ok"
803,-2.9632231564369815e-01,2.0076909128933188e+11,9.7036776843563011e-01,-1.9518870250002928e-06,-1.9210098459721718e-06,"ok"
804,-1.1964826287120957e-01,2.0442447744119467e+11,9.8803517371287908e-01,-1.9169846449566384e-06,-1.8795255780876249e-06,"ok"
805,3.4288295040803956e+00,2.7784248243942340e+11,1.3428829504080397e+00,-1.4104343614676133e-06,-1.3994365080573229e-06,"ok"
806,-6.4918577355400431e-01,1.9346834634516766e+11,9.3508142264459959e-01,-2.0255436701200802e-06,-2.0680905655630437e-06,"ok"
807,2.5035697889205216e-01,2.1207988589327655e+11,1.0250356978892052e+00,-1.8477876044524200e-06,-1.8916377410326042e-06,"ok"
808,1.1195036921781523e+00,2.3006253139116595e+11,1.1119503692178152e+00,-1.7033568305847115e-06,-1.7265196220356683e-06,"ok"
809,6.5190587608690143e-01,2.2038793257623798e+11,1.0651905876086900e+00,-1.7781308610067367e-06,-1.7671816548574855e-06,"ok"
810,-4.5801351356765968e-01,1.9742370040428513e+11,9.5419864864323400e-01,-1.9849622082051041e-06,-1.9588914815080960e-06,"ok"
811,-2.8084567195753304e-02,2.0631893030471988e+11,9.9719154328042470e-01,-1.8993825904868719e-06,-1.8401608972822387e-06,"ok"
812,1.9375390273321125e+00,2.4698768247550140e+11,1.1937539027332111e+00,-1.5866320959028459e-06,-1.6297237298141501e-06,"ok"
813,-1.0221131290430916e+00,1.8575247936009845e+11,8.9778868709569093e-01,-2.1096815808716257e-06,-2.0481790075965534e-06,"ok"
814,-7.3392859289093437e-01,1.9171501741308658e+11,9.2660714071090666e-01,-2.0440682717294667e-06,-2.0045148755461896e-06,"ok"
815,-1.4087743415594978e-01,2.0398524588731339e+11,9.8591225658440496e-01,-1.9211123951746144e-06,-1.9181966567432945e-06,"ok"
816,-1.3539037560077111e-01,2.0409877312882004e+11,9.8646096243992287e-01,-1.9200438018306494e-06,-1.8965743177154710e-06,"ok"
817,-5.1332701410812920e-01,1.9627926407810281e+11,9.4866729858918708e-01,-1.9965358345338692e-06,-2.0139238764347254e-06,"ok"
818,1.3212846326382486e+00,2.3423737904928537e+11,1.1321284632638249e+00,-1.6729976483626485e-06,-1.6875086317611203e-06,"ok"
819,3.2121704491330522e-01,2.1354598065925629e+11,1.0321217044913304e+00,-1.8351016633393017e-06,-1.8862741247075927e-06,"ok"
820,-3.4586542790424663e-01,1.9974404429666113e+11,9.6541345720957528e-01,-1.9619037237733384e-06,-2.0013362956546276e-06,"ok"
821,-1.0511053021137731e+00,1.8515263129926605e+11,8.9488946978862283e-01,-2.1165164197630690e-06,-2.1641169887430283e-06,"ok"
822,1.2334821775215781e+00,2.3242074625292145e+11,1.1233482177521579e+00,-1.6860740300776914e-06,-1.6613615138824001e-06,"ok"
823,3.9212012022446252e-01,2.1501296528744412e+11,1.0392120120224462e+00,-1.8225811814825303e-06,-1.8078068753871825e-06,"ok"
824,-5.9020859825942140e-01,1.9468858410201257e+11,9.4097914017405782e-01,-2.0128482936720294e-06,-2.0199883848771165e-06,"ok"
825,1.5264910651664745e-01,2.1005831001382944e+11,1.0152649106516647e+00,-1.8655704898384184e-06,-1.8771913765101093e-06,"ok"
826,8.2098730082825333e-01,2.2388622725413657e+11,1.0820987300828253e+00,-1.7503469914777625e-06,-1.7392060867017362e-06,"ok"
827,1.0244010115970923e+00,2.2809485692994385e+11,1.1024401011597094e+00,-1.7180509441707767e-06,-1.7139621171857047e-06,"ok"
828,-3.7005844718588865e-01,1.9924349072772397e+11,9.6299415528141119e-01,-1.9668325568675230e-06,-1.9317141127793521e-06,"ok"
829,-7.7086554830874576e-01,1.9095079180549207e+11,9.2291344516912555e-01,-2.0522490669070972e-06,-2.0656593664473458e-06,"ok"
830,2.7952016612002911e-01,2.1268327223702341e+11,1.0279520166120029e+00,-1.8425453971266979e-06,-1.8063695875165405e-06,"ok"
831,-1.3060911232076875e+00,1.7987697466083295e+11,8.6939088767923123e-01,-2.1785922575528719e-06,-2.1418834177817556e-06,"ok"
832,-6.7665205537444828e-01,1.9290006897430267e+11,9.3233479446255518e-01,-2.0315108563328907e-06,-2.0589258082111949e-06,"ok"
833,1.0686311415450147e+00,2.2900997831856635e+11,1.1068631141545013e+00,-1.7111856312349596e-06,-1.7763724293415375e-06,"ok"
834,3.5903522354910505e-01,2.1432843877523099e+11,1.0359035223549105e+00,-1.8284021782123899e-06,-1.8630570402717492e-06,"ok"
835,-8.5922918837605544e-01,1.8912254809249942e+11,9.1407708116239450e-01,-2.0720881156731551e-06,-2.0251061750511116e-06,"ok"
836,8.9659271391833728e-01,2.2545050325097040e+11,1.0896592713918338e+00,-1.7382023045282077e-06,-1.7887035548298817e-06,"ok"
837,1.2097189163976352e+00,2.3192908438026706e+11,1.1209718916397635e+00,-1.6896483050169530e-06,-1.6438801682303732e-06,"ok"
838,5.1205156082579728e-01,2.1749434679348575e+11,1.0512051560825797e+00,-1.8017874491213635e-06,-1.8242312329587293e-06,"ok"
839,2.3179107007234032e-01,2.1169575723979672e+11,1.0231791070072340e+00,-1.8511404735589766e-06,-1.8289911461583476e-06,"ok"
840,-7.5072905345107421e-01,1.9136741588409729e+11,9.2492709465489265e-01,-2.0477811360852660e-06,-2.1094357310642900e-06,"ok"
841,-7.7407999290018559e-01,1.9088428494689517e+11,9.2259200070998149e-01,-2.0529641003009774e-06,-1.9565603222775442e-06,"ok"
842,-2.4632152768177168e-01,2.0180360759226413e+11,9.7536784723182279e-01,-1.9418809652728237e-06,-1.8529052722560843e-06,"ok"
843,-2.4096170948936790e+00,1.5704502230664978e+11,7.5903829051063210e-01,-6.5141685460425574e-08,-1.0441137146024294e-07,"ok"
844,4.1307204653282659e-01,2.1544646064276419e+11,1.0413072046532827e+00,-1.8189140036869447e-06,-1.8260395487132099e-06,"ok"
845,-1.2850388525400216e+00,1.8031254614094696e+11,8.7149611474599786e-01,-2.1733295474720495e-06,-2.1554309695024419e-06,"ok"
846,-3.8852035579275512e-01,1.9886151383864789e+11,9.6114796442072448e-01,-1.9706104853722194e-06,-1.9403562130308184e-06,"ok"
847,2.0681656575965607e-01,2.1117903474556729e+11,1.0206816565759655e+00,-1.8556699285113784e-06,-1.8811103376537095e-06,"ok"
848,1.1475847116538422e+00,2.3064352768411798e+11,1.1147584711653842e+00,-1.6990660359786531e-06,-1.6997051117108762e-06,"ok"
849,-4.2627601300014994e-01,1.9808034929102689e+11,9.5737239869998492e-01,-1.9783819329470278e-06,-2.0201880204225851e-06,"ok"
850,1.1214027861480877e+00,2.3010182364540393e+11,1.1121402786148087e+00,-1.7030659648853129e-06,-1.7222193448670937e-06,"ok"
851,7.6739174209374517e-01,2.2277733514391959e+11,1.0767391742093746e+00,-1.7590594844568284e-06,-1.8107976204864573e-06,"ok"
852,-2.0009396418913603e+00,1.6550055880926776e+11,7.9990603581086395e-01,-2.3678384358665488e-06,-2.4003313100092771e-06,"ok"
853,1.1461407571688176e+00,2.3061365226582285e+11,1.1146140757168819e+00,-1.6992861457131363e-06,-1.6957683085288399e-06,"ok"
854,-9.9340043070225939e-02,2.0484465450887701e+11,9.9006599569297737e-01,-1.9130525287432999e-06,-1.9523894938710184e-06,"ok"
855,1.1664827135689584e+00,2.3103452734374176e+11,1.1166482713568959e+00,-1.6961905599697497e-06,-1.7462694542061378e-06,"ok"
856,-1.3888867982389063e-02,2.0661263932144437e+11,9.9861111320176110e-01,-1.8966825340102329e-06,-1.9139331755480512e-06,"ok"
857,-7.9668681505545824e-01,1.9041654979650256e+11,9.2033131849445415e-01,-2.0580069575158496e-06,-1.9888219023042097e-06,"ok"
858,-6.7382456785603417e-01,1.9295856969105865e+11,9.3261754321439660e-01,-2.0308949477365171e-06,-2.1063950727784849e-06,"ok"
859,-1.1865848870924758e+00,1.8234955868605667e+11,8.8134151129075244e-01,-2.1490514544193336e-06,-2.1320799375618791e-06,"ok"
860,-6.4690532145666735e-01,1.9351552889906155e+11,9.3530946785433322e-01,-2.0250498062733432e-06,-2.0309402835088623e-06,"ok"
861,2.6001790325176627e-01,2.1227977041827905e+11,1.0260017903251766e+00,-1.8460477111670651e-06,-1.7911140530183706e-06,"ok"
862,1.2263581138611239e+00,2.3227334937578665e+11,1.1226358113861123e+00,-1.6871439851393519e-06,-1.7326338130655382e-06,"ok"
863,7.3081328593561867e-02,2.0841205268860080e+11,1.0073081328593563e+00,-1.8803067253227604e-06,-1.8387375563020294e-06,"ok"
864,5.1499902013264953e-01,2.1755532972654453e+11,1.0514999020132649e+00,-1.8012823900949518e-06,-1.8137739089147576e-06,"ok"
865,-1.9570870864033466e-01,2.0285078681823148e+11,9.8042912913596658e-01,-1.9318563681970739e-06,-1.9519293298876311e-06,"ok"
866,-7.2802569999538913e-01,1.9183714826709540e+11,9.2719743000046106e-01,-2.0427669398174149e-06,-2.0716858456462732e-06,"ok"
