kind,sample_id,alpha,status,seconds,u_0,max_rel_dev,spurious
grid,,1.5025125628140703,ok,0.0050725000037346035,-1.2605873012713392e-06,7.993605777301127e-15,False
grid,,1.5115577889447236,ok,0.005819899997732136,-1.2530438932185243e-06,1.2434497875801753e-14,False
grid,,1.5206030150753769,ok,0.005698900000425056,-1.245590228288581e-06,7.327471962526033e-15,False
grid,,1.5296482412060302,ok,0.005928699996729847,-1.2382247144550616e-06,1.765254609153999e-14,False
grid,,1.5386934673366832,ok,0.00584349999553524,-1.230945797126486e-06,6.8833827526759706e-15,False
grid,,1.5477386934673365,ok,0.005716699997719843,-1.223751958052377e-06,1.2212453270876722e-14,False
grid,,1.5567839195979898,ok,0.004525199998170137,-1.2166417142676847e-06,3.3306690738754696e-15,False
grid,,1.565829145728643,ok,0.00514860000112094,-1.2096136170735733e-06,5.329070518200751e-15,False
grid,,1.5748743718592964,ok,0.00495779999619117,-1.2026662510533707e-06,2.7755575615628914e-15,False
grid,,1.5839195979899496,ok,0.005067099998996127,-1.1957982331222312e-06,4.440892098500626e-16,False
grid,,1.592964824120603,ok,0.005746199996792711,-1.189008211609205e-06,2.5202062658991053e-14,False
grid,,1.6020100502512562,ok,0.005938299997069407,-1.1822948653705405e-06,2.4424906541753444e-15,False
grid,,1.6110552763819095,ok,0.005423299997346476,-1.1756569029323857e-06,1.2212453270876722e-14,False
grid,,1.6201005025125628,ok,0.005178900006285403,-1.169093061662925e-06,1.1102230246251565e-15,False
grid,,1.629145728643216,ok,0.004828299999644514,-1.1626021069714095e-06,9.325873406851315e-15,False
grid,,1.6381909547738693,ok,0.006297299994912464,-1.1561828315341336e-06,4.440892098500626e-16,False
grid,,1.6472361809045226,ok,0.00546559999929741,-1.1498340545458344e-06,7.549516567451064e-15,False
grid,,1.6562814070351757,ok,0.004839200002606958,-1.1435546209955217e-06,9.325873406851315e-15,False
grid,,1.665326633165829,ok,0.005682800001522992,-1.1373434009659665e-06,1.63202784619898e-14,False
grid,,1.6743718592964822,ok,0.005448199997772463,-1.1311992889559803e-06,1.3766765505351941e-14,False
grid,,1.6834170854271355,ok,0.004650899994885549,-1.1251212032242668e-06,5.10702591327572e-15,False
grid,,1.6924623115577888,ok,0.005619499999738764,-1.1191080851547542e-06,1.6542323066914832e-14,False
grid,,1.701507537688442,ok,0.006107100001827348,-1.1131588986418549e-06,1.2212453270876722e-14,False
grid,,1.7105527638190954,ok,0.00561569999990752,-1.107272629495063e-06,2.120525977034049e-14,False
grid,,1.7195979899497487,ok,0.0053746000048704445,-1.1014482848630607e-06,3.1530333899354446e-14,False
grid,,1.728643216080402,ok,0.004916500001854729,-1.0956848926747829e-06,5.662137425588298e-15,False
grid,,1.7376884422110552,ok,0.004954199997882824,-1.089981501099281e-06,1.0436096431476471e-14,False
grid,,1.7467336683417085,ok,0.005233199997746851,-1.084337178021086e-06,5.551115123125783e-15,False
grid,,1.7557788944723618,ok,0.004688399996666703,-1.0787510105327034e-06,2.220446049250313e-15,False
grid,,1.7648241206030149,ok,0.005782500003988389,-1.0732221044422586e-06,1.6542323066914832e-14,False
grid,,1.7738693467336681,ok,0.005599999996775296,-1.0677495837963784e-06,1.5654144647214707e-14,False
grid,,1.7829145728643214,ok,0.00507820000348147,-1.0623325904174884e-06,6.772360450213455e-15,False
grid,,1.7919597989949747,ok,0.0059636000005411915,-1.0569702834552164e-06,7.105427357601002e-15,False
grid,,1.801005025125628,ok,0.005327599996235222,-1.0516618389512568e-06,7.993605777301127e-15,False
grid,,1.8100502512562813,ok,0.004801400005817413,-1.0464064494173512e-06,6.439293542825908e-15,False
grid,,1.8190954773869346,ok,0.006089299997256603,-1.0412033234257626e-06,3.6637359812630166e-15,False
grid,,1.8281407035175878,ok,0.00594900000578491,-1.0360516852119858e-06,1.865174681370263e-14,False
grid,,1.8371859296482411,ok,0.004958400000759866,-1.0309507742891867e-06,2.1094237467877974e-15,False
grid,,1.8462311557788944,ok,0.005881299999600742,-1.025899845073852e-06,1.532107773982716e-14,False
grid,,1.8552763819095477,ok,0.005563099999562837,-1.0208981665225447e-06,1.0436096431476471e-14,False
grid,,1.864321608040201,ok,0.004784699995070696,-1.0159450217793258e-06,6.439293542825908e-15,False
grid,,1.8733668341708543,ok,0.0064252000011038035,-1.011039707832954e-06,5.662137425588298e-15,False
