sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_true_disp_y_x0900,u_true_disp_y_x0800,u_true_disp_y_x0700,u_true_disp_y_x0600,u_true_disp_y_x0500,u_true_disp_y_x0400,u_true_disp_y_x0300,u_true_disp_y_x0200,u_true_disp_y_x0100,u_hat_disp_y_tip,u_hat_disp_y_x0900,u_hat_disp_y_x0800,u_hat_disp_y_x0700,u_hat_disp_y_x0600,u_hat_disp_y_x0500,u_hat_disp_y_x0400,u_hat_disp_y_x0300,u_hat_disp_y_x0200,u_hat_disp_y_x0100,status,valid,law_residual,law_residual_disp_y_tip,law_residual_disp_y_x0900,law_residual_disp_y_x0800,law_residual_disp_y_x0700,law_residual_disp_y_x0600,law_residual_disp_y_x0500,law_residual_disp_y_x0400,law_residual_disp_y_x0300,law_residual_disp_y_x0200,law_residual_disp_y_x0100
162,1.3092293988808903e+00,2.3398795626284561e+11,1.1309229398880889e+00,-1.6747810039687525e-06,-1.4252360931752811e-06,-1.1807405112485433e-06,-9.4623375192611139e-07,-7.2669340317076974e-07,-5.2698763173706723e-07,-3.5195368021233235e-07,-2.0651363318848988e-07,-9.5347004729345026e-08,-2.3457231979264919e-08,-1.7020892187855356e-06,-1.4131971168016521e-06,-1.1690617719422253e-06,-9.0977317065029539e-07,-7.5613305571464826e-07,-5.7259261858231380e-07,-3.3164690351322380e-07,-1.4684805633486406e-07,-1.0182968654077640e-07,9.2288302369937089e-09,ok,1,-3.957723038183758e-12,-3.5745850723856165e-12,-3.6114444768031717e-12,-3.6559644200906405e-12,-3.696265515884534e-12,-3.7442271505483404e-12,-3.77464726142307e-12,-3.803846126970711e-12,-3.839262241456254e-12,-3.8936631696628865e-12,-3.957723038183758e-12
163,-2.3416891722776065e+00,1.5845045102557632e+11,7.6583108277223932e-01,-2.4731932397232781e-06,-2.1046836943444119e-06,-1.7436306259549184e-06,-1.3973283151147472e-06,-1.0731272971300083e-06,-7.7821652212531717e-07,-5.1973927369270019e-07,-3.0496412384799499e-07,-1.4080143431633430e-07,-3.4639912571424278e-08,-2.4190571127769932e-06,-2.1176157606586713e-06,-1.7220276349216638e-06,-1.4157892218240866e-06,-1.0472306527695728e-06,-8.1834034852968983e-07,-5.3618514135104967e-07,-3.0307459989104757e-07,-1.9713706536494306e-07,-2.8271879805961790e-09,ok,1,-8.804068585277491e-13,-8.322231792590173e-13,-8.477663016037695e-13,-8.663070261150096e-13,-8.730793865652231e-13,-8.804068585277491e-13,-8.678613383494849e-13,-8.527623052145827e-13,-8.424372310855688e-13,-8.495426584431698e-13,-8.522071937022702e-13
164,1.3155889087814989e+00,2.3411953452268921e+11,1.1315588908781500e+00,-1.6738397550094117e-06,-1.4244350917391364e-06,-1.1800769195463182e-06,-9.4570195610804943e-07,-7.2628499191719757e-07,-5.2669145775455580e-07,-3.5175587761347901e-07,-2.0639756980959376e-07,-9.5293418458236367e-08,-2.3444048706274369e-08,-1.6551757320386271e-06,-1.3934290420859969e-06,-1.1476147596965513e-06,-9.2567584799212189e-07,-7.3579648619761487e-07,-5.2164293179373943e-07,-2.9399361784578738e-07,-2.0822437402691972e-07,-1.0098922720312417e-07,-5.3708391937156706e-08,ok,1,1.2647660696529783e-12,1.2498890811230012e-12,1.2587708653200025e-12,1.262767668208653e-12,1.262989712813578e-12,1.248334768888526e-12,1.2516654379624015e-12,1.2594369991347776e-12,1.2647660696529783e-12,1.2529977055919517e-12,1.2432277429752503e-12
165,4.7559710995127659e-02,2.0788401042048920e+11,1.0047559710995129e+00,-1.8850828571021502e-06,-1.6042026510937346e-06,-1.3290058169792872e-06,-1.0650520995525412e-06,-8.1794412131526323e-07,-5.9316134356584188e-07,-3.9614842029510982e-07,-2.3244550108887179e-07,-1.0731970548117774e-07,-2.6402751030979623e-08,-1.9311381729901231e-06,-1.5952849802071925e-06,-1.3281743237286450e-06,-9.7438213786591907e-07,-7.9690573195478462e-07,-6.6500577855554856e-07,-3.5393817148578011e-07,-2.5211142523042820e-07,-1.0075849314971361e-07,-1.0552644636114634e-08,ok,1,3.717470775654874e-12,3.631539513548887e-12,3.644418100634539e-12,3.651301483387215e-12,3.661959624423616e-12,3.6632918920531665e-12,3.681277505052094e-12,3.702593787124897e-12,3.717470775654874e-12,3.711253526716973e-12,3.710143303692348e-12
166,-5.2320952290538743e-02,2.0581747949710876e+11,9.9476790477094623e-01,-1.9040102194704347e-06,-1.6203098077499791e-06,-1.3423498323856344e-06,-1.0757458613430373e-06,-8.2615677081376352e-07,-5.9911703917366355e-07,-4.0012598800478502e-07,-2.3477939331719633e-07,-1.0839725968375517e-07,-2.6667850485040420e-08,-1.8557803391111672e-06,-1.6555059363063881e-06,-1.3691396368042529e-06,-1.0850856636060832e-06,-7.4224651756550496e-07,-5.5723652996009828e-07,-4.0193746124683462e-07,-1.8035435820897129e-07,-9.0139407134404056e-08,8.1719755769392741e-09,ok,1,6.530331830845171e-13,6.530331830845171e-13,6.434852650727407e-13,6.283862319378386e-13,6.17061957086662e-13,6.010747455320598e-13,6.090683513093609e-13,6.217248937900877e-13,6.303846333821639e-13,6.217248937900877e-13,6.163958232718869e-13
167,7.5289359646664322e-01,2.2247736851089484e+11,1.0752893596466642e+00,-1.7614312275084259e-06,-1.4989753019303287e-06,-1.2418299486137426e-06,-9.9519022201462626e-07,-7.6429124174237093e-07,-5.5425304493727547e-07,-3.7016314461040254e-07,-2.1719828535351101e-07,-1.0028009105774947e-07,-2.4670867905299772e-08,-1.7570734557814504e-06,-1.4552860186596495e-06,-1.2597224225566773e-06,-1.0068334752231269e-06,-8.0292240059061809e-07,-5.5494227252392344e-07,-3.7084971434845409e-07,-1.7639646806550401e-07,-6.4687693883909057e-08,-8.0475215730869615e-08,ok,1,3.206324095117452e-12,2.8170799026838722e-12,2.8563817977556027e-12,2.899458451111059e-12,2.9523050670832163e-12,2.9976021664879227e-12,3.056443986793056e-12,3.1101787811849135e-12,3.1523672561206695e-12,3.1747937612180976e-12,3.206324095117452e-12
168,-1.4616541279636850e+00,1.7665837609243137e+11,8.5383458720363159e-01,-2.2182847650747728e-06,-1.8877569691999053e-06,-1.5639171219417991e-06,-1.2533076928408082e-06,-9.6252160808758038e-07,-6.9800686304382341e-07,-4.6617049332256707e-07,-2.7353190966277864e-07,-1.2628923273284231e-07,-3.1069626540520436e-08,-2.1659301778337713e-06,-1.8542522533175542e-06,-1.6001304961508644e-06,-1.2277613795440633e-06,-1.0036078617050982e-06,-6.6053155875342701e-07,-5.4749839670279272e-07,-2.1715011774731669e-07,-1.3658955687674465e-07,-4.6761595999117851e-08,ok,1,2.4160673461892657e-12,2.0519141941122143e-12,2.0818902157770935e-12,2.1103119252074976e-12,2.1469492850201277e-12,2.178479618919482e-12,2.2308821456817896e-12,2.2863932969130474e-12,2.3361312884162544e-12,2.369660023759934e-12,2.4160673461892657e-12
169,-6.7776253925301688e-01,1.9287709306285507e+11,9.3222374607469827e-01,-2.0317528540265253e-06,-1.7290185959289242e-06,-1.4324099078679907e-06,-1.1479191138998156e-06,-8.8158475191419177e-07,-6.3931261596658390e-07,-4.2697098460154373e-07,-2.5053106205036775e-07,-1.1566977922644742e-07,-2.8457032835034178e-08,-1.9957205314814563e-06,-1.6841601725295835e-06,-1.4195617310609569e-06,-1.1619245280617513e-06,-8.1860309252810300e-07,-6.5988354615182245e-07,-4.4325936870301982e-07,-2.1997622588101854e-07,-6.4143645356868366e-08,1.6709664158677300e-08,ok,1,-3.2387426074365067e-12,-2.782329922013105e-12,-2.821298750177448e-12,-2.8739233215446802e-12,-2.930100606590713e-12,-2.99704705497561e-12,-3.0393465522138285e-12,-3.074762666699371e-12,-3.1151747847957267e-12,-3.1727953597737724e-12,-3.2387426074365067e-12
170,2.4387088819414315e+00,2.5735688676736823e+11,1.2438708881941432e+00,-1.5227048680508842e-06,-1.2958195322594679e-06,-1.0735250281215881e-06,-8.6031232558620500e-07,-6.6070702973489453e-07,-4.7913526028006276e-07,-3.1999502079244818e-07,-1.8776145288837017e-07,-8.6689153932014269e-08,-2.1327230987925030e-08,-1.5051153283958430e-06,-1.3059851458596024e-06,-1.1023161243892181e-06,-8.0094917944140668e-07,-7.1570572082870038e-07,-5.0811160356879417e-07,-3.1543481925945352e-07,-1.7250752098802561e-07,-1.1313472303433802e-07,-9.1541635618339438e-08,ok,1,-2.2696289292412075e-12,-2.0263790645458357e-12,-2.060240866796903e-12,-2.102207297127734e-12,-2.1382895454280515e-12,-2.1744828160308316e-12,-2.1839197117401454e-12,-2.1893598045608087e-12,-2.201905324739073e-12,-2.233768725545815e-12,-2.2696289292412075e-12
171,-1.2795599525260823e+00,1.8042590458223535e+11,8.7204400474739174e-01,-2.1719640825139394e-06,-1.8483381386244939e-06,-1.5312604902514969e-06,-1.2271369916280615e-06,-9.4242290003684586e-07,-6.8343156827652634e-07,-4.5643624469013472e-07,-2.6782020620726576e-07,-1.2365214864314540e-07,-3.0420852167202184e-08,-2.1577391772311322e-06,-1.9051096775022315e-06,-1.5580391372669225e-06,-1.2350860910997283e-06,-9.1726355704277266e-07,-7.6260678688801141e-07,-4.2020887396719740e-07,-2.5298304590261002e-07,-5.5688639956909747e-08,-3.8002262442562436e-08,ok,1,-6.334932578511143e-13,-4.681810494844285e-13,-4.843903056439558e-13,-5.090372567906343e-13,-5.313527395855999e-13,-5.627720511824919e-13,-5.750955267558311e-13,-5.823119764158946e-13,-5.897504706808832e-13,-6.118439088709238e-13,-6.334932578511143e-13
172,-1.7947272582571714e+00,1.6976709302665912e+11,8.2052727417428284e-01,-2.3083306506672557e-06,-1.9643858812093435e-06,-1.6274005414086494e-06,-1.3041826764759825e-06,-1.0015928364376756e-06,-7.2634075737590441e-07,-4.8509355296259315e-07,-2.8463527359107763e-07,-1.3141563759356252e-07,-3.2330822614574346e-08,-2.3957322825387919e-06,-1.9503651817328057e-06,-1.6487250380737331e-06,-1.2778935068195921e-06,-9.9878285791417602e-07,-6.9024699977883949e-07,-5.2725713624621772e-07,-2.3230300256031081e-07,-7.2852552774503197e-08,1.5689256476017182e-09,ok,1,6.323830348264892e-13,5.88640247656258e-13,5.737632591262809e-13,5.555556015224283e-13,5.500044863993026e-13,5.473399511402022e-13,5.699885008425554e-13,5.964118088286341e-13,6.17061957086662e-13,6.215028491851626e-13,6.323830348264892e-13
173,2.7678053086703919e-01,2.1262658918363904e+11,1.0276780530867040e+00,-1.8430365920458327e-06,-1.5684213433289632e-06,-1.2993627004277821e-06,-1.0412963995268745e-06,-7.9970009814313616e-07,-5.7993103966752580e-07,-3.8731243655105400e-07,-2.2726086683620146e-07,-1.0492596837541110e-07,-2.5813844785347341e-08,-1.8305514840615502e-06,-1.5665955126767954e-06,-1.2799725432385859e-06,-1.0325869660963479e-06,-8.3054762612757523e-07,-5.8734385480495735e-07,-4.2300179773119788e-07,-2.1571001586828023e-07,-1.3063882216866456e-07,-3.9343320032642340e-08,ok,1,-1.6603385333269216e-12,-1.3841150448001827e-12,-1.4159784456069247e-12,-1.4559464744934303e-12,-1.492250767398673e-12,-1.5332179970073412e-12,-1.5507595207964187e-12,-1.563971174789458e-12,-1.5834000777203983e-12,-1.6200374375330284e-12,-1.6603385333269216e-12
174,-1.2526011478493417e+00,1.8098368225099713e+11,8.7473988521506585e-01,-2.1652702577120314e-06,-1.8426417038748784e-06,-1.5265412642153927e-06,-1.2233550506209097e-06,-9.3951842577194018e-07,-6.8132528520362023e-07,-4.5502954359426683e-07,-2.6699480510919594e-07,-1.2327106231394731e-07,-3.0327097460869368e-08,-2.1146301700005514e-06,-1.8173894452147907e-06,-1.5984570361848775e-06,-1.2598419438446517e-06,-9.8172698106369582e-07,-6.3992097056938259e-07,-5.1004269113003581e-07,-2.7951436539735866e-07,-1.5346818032238717e-07,-4.2895275487651611e-08,ok,1,3.609113008451459e-12,3.58046925441613e-12,3.5862424141441807e-12,3.5831337896752302e-12,3.5844660573047804e-12,3.5798031206013547e-12,3.5933478415017817e-12,3.6064484731923585e-12,3.609113008451459e-12,3.5913494400574564e-12,3.574252005478229e-12
175,-5.8717444847303624e-01,1.9475136066109290e+11,9.4128255515269643e-01,-2.0121994679725529e-06,-1.7123786940661451e-06,-1.4186245383236226e-06,-1.1368716552742844e-06,-8.7310046852382165e-07,-6.3315993535697056e-07,-4.2286185859309769e-07,-2.4811997619181817e-07,-1.1455658485178971e-07,-2.8183165200092272e-08,-2.0451315245310064e-06,-1.7292091956442343e-06,-1.3767173610684797e-06,-1.1587685288364251e-06,-8.5985084824859286e-07,-6.0180254015431797e-07,-4.0440932232002306e-07,-2.5151684225681451e-07,-1.4988559197230417e-07,-3.8653962468233941e-08,ok,1,3.816280624846513e-12,3.3071323457534163e-12,3.346656285430072e-12,3.3881786265510527e-12,3.4425795547576854e-12,3.4980907059889432e-12,3.574252005478229e-12,3.647748769708414e-12,3.711253526716973e-12,3.756328581516755e-12,3.816280624846513e-12
176,-6.5991253283738516e-01,1.9324640969559451e+11,9.3400874671626155e-01,-2.0278699352072948e-06,-1.7257142379055232e-06,-1.4296724039551516e-06,-1.1457253053757604e-06,-8.7989993970056266e-07,-6.3809081431753191e-07,-4.2615499280029414e-07,-2.5005226770612289e-07,-1.1544872066533171e-07,-2.8402648096220630e-08,-2.0651301566353806e-06,-1.7319504434968835e-06,-1.3995188283922860e-06,-1.1193814418369452e-06,-8.5105289661312057e-07,-6.4276027243891066e-07,-3.7865397392533509e-07,-2.0863282636413837e-07,-1.2451784776551458e-07,-2.8412460211151729e-08,ok,1,1.5782930518071225e-12,1.4335199693960021e-12,1.4406253967536031e-12,1.4428458428028534e-12,1.4486190025309043e-12,1.4506174039752295e-12,1.4792611580105586e-12,1.5147882947985636e-12,1.545430450278218e-12,1.5578649481540197e-12,1.5782930518071225e-12
177,-5.9905717816592619e-01,1.9450550698374698e+11,9.4009428218340729e-01,-2.0147428748102004e-06,-1.7145431294256272e-06,-1.4204176703702613e-06,-1.1383086535375412e-06,-8.7420406174910709e-07,-6.3396024533307907e-07,-4.2339635318919201e-07,-2.4843359820276300e-07,-1.1470138361832137e-07,-2.8218788534732358e-08,-1.9902491976840190e-06,-1.7463560695769553e-06,-1.3939687787972794e-06,-1.1392462262556248e-06,-8.9578357172187216e-07,-6.7353477817697487e-07,-4.8615966060733903e-07,-2.7810399696776487e-07,-5.3340611972720784e-08,-4.9608199256007811e-08,ok,1,-3.301692252932753e-12,-2.6436630662374228e-12,-2.6965096822095802e-12,-2.7641222644092522e-12,-2.8352875602877248e-12,-2.918443264832149e-12,-2.9825031333530205e-12,-3.043565399707404e-12,-3.1108449149996886e-12,-3.197442310920451e-12,-3.301692252932753e-12
178,-2.0118691380082235e-01,2.0273744275346100e+11,9.7988130861991785e-01,-1.9329364077273042e-06,-1.6449259500658975e-06,-1.3627431388716686e-06,-1.0920888551902373e-06,-8.3870794624230705e-07,-6.0821897155085544e-07,-4.0620479973446615e-07,-2.3834621919896958e-07,-1.1004405732596281e-07,-2.7072994982509122e-08,-1.9035980916799693e-06,-1.6682620666222749e-06,-1.3776852074703815e-06,-1.1704663049421793e-06,-7.9558263153509840e-07,-6.4136704939972037e-07,-3.9585953974648619e-07,-2.1398134930784882e-07,-1.1560609979058058e-07,-1.8759296463385710e-08,ok,1,-4.976019596369952e-13,-4.873879078104437e-13,-4.907185768843192e-13,-4.976019596369952e-13,-4.972688927296076e-13,-4.976019596369952e-13,-4.738431869100168e-13,-4.445332990599127e-13,-4.1933123640092163e-13,-4.1311398746302075e-13,-4.0190073491430667e-13
179,3.8059792911253540e-02,2.0768745711533383e+11,1.0038059792911254e+00,-1.8868668804099845e-06,-1.6057208522217371e-06,-1.3302635746130183e-06,-1.0660600540636693e-06,-8.1871821534059893e-07,-5.9372270544882668e-07,-3.9652333114453142e-07,-2.3266548515492835e-07,-1.0742127176260478e-07,-2.6427738326925656e-08,-1.8472143733821438e-06,-1.6059551613266943e-06,-1.3224655770332520e-06,-1.0743212949048753e-06,-8.4389825938725046e-07,-6.2860583036529628e-07,-4.3324941002824502e-07,-2.1027774798708167e-07,-1.3806625155342374e-07,-4.7449597867244072e-08,ok,1,-1.0040857034709916e-12,-1.0040857034709916e-12,-9.945377854592152e-13,-9.853229343548264e-13,-9.702239012199243e-13,-9.636735853746359e-13,-9.385825450181073e-13,-9.088285679581531e-13,-8.838485499040871e-13,-8.778533455711113e-13,-8.651968030903845e-13
180,-6.2471459830878506e-01,1.9397465496099124e+11,9.3752854016912146e-01,-2.0202566381048817e-06,-1.7192353336233194e-06,-1.4243049390199846e-06,-1.1414238721349059e-06,-8.7659650315125724e-07,-6.3569520951897994e-07,-4.2455506545018338e-07,-2.4911348846190410e-07,-1.1501528783256161e-07,-2.8296015124009249e-08,-1.9346284499516850e-06,-1.7058514149120652e-06,-1.4623712002957743e-06,-1.1432810123447802e-06,-9.0368283574128831e-07,-6.5831632865978102e-07,-4.9562356425122785e-07,-2.8718834892031327e-07,-1.2028385754322314e-07,-9.0894410294353926e-08,ok,1,3.1514790777009694e-12,2.9618529850949926e-12,2.9898306053155466e-12,3.015143690277e-12,3.0411229090532288e-12,3.0546676299536557e-12,3.083755473198835e-12,3.112621271839089e-12,3.135047776936517e-12,3.1397107136399427e-12,3.1514790777009694e-12
181,-1.1343297221175006e+00,1.8343071804938892e+11,8.8656702778824992e-01,-2.1363847259407321e-06,-1.8180601601665202e-06,-1.5061766210349103e-06,-1.2070350272629382e-06,-9.2698489133642805e-07,-6.7223614582154682e-07,-4.4895927578754056e-07,-2.6343299249102783e-07,-1.2162657928730533e-07,-2.9922522404198335e-08,-2.0963113770550976e-06,-1.7600774106395358e-06,-1.5050498645505083e-06,-1.2423271569893794e-06,-9.8466562935444519e-07,-6.9792456240730053e-07,-3.9725226738194045e-07,-2.8627393079441044e-07,-1.6713150392318723e-07,-4.3667801019149639e-08,ok,1,3.214095656289828e-12,2.984501534797346e-12,3.001154880166723e-12,3.0107027981784995e-12,3.0300206788069772e-12,3.049782648645305e-12,3.090860900556436e-12,3.134825732331592e-12,3.1721292259589973e-12,3.1898927943529998e-12,3.214095656289828e-12
182,8.0043303323182735e-01,2.2346095945756650e+11,1.0800433033231827e+00,-1.7536780709162119e-06,-1.4923773774343804e-06,-1.2363638810759004e-06,-9.9080976962441773e-07,-7.6092711966529176e-07,-5.5181343186445458e-07,-3.6853382591755636e-07,-2.1624226033714077e-07,-9.9838695880340801e-08,-2.4562276040242430e-08,-1.7101815556921549e-06,-1.5398618469045051e-06,-1.1951825048981013e-06,-1.0493494730886361e-06,-7.7690435441278747e-07,-6.1436821938586990e-07,-4.2716854852901936e-07,-1.7487274281470659e-07,-9.2253475202707228e-08,-4.3470285418784590e-08,ok,1,-3.500866263550506e-12,-3.201994225321414e-12,-3.2309710462641306e-12,-3.2677194283792232e-12,-3.3006930522105904e-12,-3.3437697055660465e-12,-3.36863870131765e-12,-3.389066804970753e-12,-3.411937399278031e-12,-3.453015651189162e-12,-3.500866263550506e-12
183,-1.0713581639478760e-02,2.0667833599587918e+11,9.9892864183605212e-01,-1.8960796370729440e-06,-1.6135608941629915e-06,-1.3367586775465747e-06,-1.0712651652285036e-06,-8.2271566305211681e-07,-5.9662159718674888e-07,-3.9845938344299116e-07,-2.3380149030751351e-07,-1.0794576347282427e-07,-2.6556773567755108e-08,-1.9229169198686610e-06,-1.6115804157726787e-06,-1.3378693560759835e-06,-1.0683819491169914e-06,-8.4050401337162320e-07,-6.8902333106944423e-07,-4.1383353996094609e-07,-3.1879268514631516e-07,-1.1240490609018996e-07,-7.6801596742294774e-08,ok,1,-5.540901071299231e-12,-5.050737605927225e-12,-5.100586619732894e-12,-5.161648886087278e-12,-5.220712750997336e-12,-5.288436355499471e-12,-5.335731856348502e-12,-5.37492272911777e-12,-5.4150017803067385e-12,-5.473288489099559e-12,-5.540901071299231e-12
184,-8.1896652343888721e-01,1.8995558263004944e+11,9.1810334765611135e-01,-2.0630011441753040e-06,-1.7556108434315011e-06,-1.4544403237842486e-06,-1.1655740710308608e-06,-8.9514349556955579e-07,-6.4914522236854847e-07,-4.3353778389785567e-07,-2.5438422130781595e-07,-1.1744877651718818e-07,-2.8894701037175627e-08,-2.0250060358175012e-06,-1.7034927571117571e-06,-1.4518015045545023e-06,-1.1306360708682598e-06,-8.9346018588256364e-07,-6.1744881834951032e-07,-4.2120869122228962e-07,-2.9407392754810797e-07,-6.8236999772129321e-08,2.5381831609411351e-09,ok,1,1.0018652574217413e-12,1.0018652574217413e-12,9.965361869035405e-13,9.79216707719388e-13,9.583445148564351e-13,9.22595333463505e-13,9.059419880941277e-13,8.93729534823251e-13,8.772982340587987e-13,8.411049634560186e-13,8.022471575941381e-13
185,-1.2516105726304849e+00,1.8100417725227527e+11,8.7483894273695151e-01,-2.1650250853766441e-06,-1.8424330625894907e-06,-1.5263684148053069e-06,-1.2232165308155564e-06,-9.3941204462824118e-07,-6.8124813912423979e-07,-4.5497802085462287e-07,-2.6696457343738417e-07,-1.2325710440080639e-07,-3.0323663540660623e-08,-2.1532464214057154e-06,-1.7661844622759168e-06,-1.5334643332940072e-06,-1.2091558945082271e-06,-8.9759842068947813e-07,-6.8158047328773017e-07,-4.8209013882535475e-07,-2.3564674457937468e-07,-1.5339669215160731e-07,-3.4260161971745088e-08,ok,1,3.4081626409943055e-12,3.191447106587475e-12,3.2072122735371522e-12,3.2216451728572792e-12,3.2456259901891826e-12,3.2658320492373605e-12,3.306244167333716e-12,3.3455460624054467e-12,3.375522084070326e-12,3.3875124927362776e-12,3.4081626409943055e-12
186,-8.6360292739595357e-01,1.8903205543217773e+11,9.1363970726040467e-01,-2.0730800573023506e-06,-1.7641879832095616e-06,-1.4615460773188025e-06,-1.1712685515397174e-06,-8.9951677163574882e-07,-6.5231665943820218e-07,-4.3565585817706375e-07,-2.5562703034593974e-07,-1.1802257940568440e-07,-2.9035867794372363e-08,-2.0873753459990325e-06,-1.7298841388019505e-06,-1.4520463458547684e-06,-1.1681048390950102e-06,-8.3904680884839117e-07,-6.4877340191070114e-07,-4.0611397008800215e-07,-2.5351569538511805e-07,-1.0965930559811929e-07,1.9084008475191158e-08,ok,1,-1.4437340212225536e-12,-1.4437340212225536e-12,-1.4372947276797277e-12,-1.4274137427605638e-12,-1.4057643937803732e-12,-1.3805623311213822e-12,-1.3273826482418372e-12,-1.2672085603071537e-12,-1.2120304759832834e-12,-1.176836406102666e-12,-1.1306511282782594e-12
